user_id,item_id,rating
2615,183,1
2615,186,2
2615,188,1
2615,202,1
2615,241,2
2615,255,1
2615,258,10
2615,310,2
2615,314,1
2615,319,1
2615,330,1
2618,7,4
2619,8,1
2619,9,2
2619,74,1
2619,118,2
2619,303,1
2619,314,1
2619,315,1
2619,332,1
2620,7,1
2620,52,1
2620,84,1
2620,93,1
2620,105,2
2620,133,1
2620,142,1
2620,145,1
2620,188,1
2620,191,1
2620,197,1
2620,198,1
2620,234,2
2620,238,1
2620,241,1
2620,275,1
2620,307,2
2620,310,1
2620,316,1
2620,321,1
2620,335,1
2620,346,2
2620,384,1
2621,7,1
2621,9,4
2621,46,1
2621,190,1
2621,236,1
2621,239,1
2621,305,1
2621,313,1
2624,14,1
2624,62,1
2625,6,1
2625,8,1
2625,169,1
2626,89,1
2626,110,1
2626,180,1
2626,199,3
2626,368,1
2627,104,2
2627,107,2
2627,168,1
2627,178,1
2627,239,2
2627,255,2
2627,314,2
2628,98,2
2631,232,3
2631,255,1
2631,311,1
2631,327,1
2634,51,1
2634,252,1
2634,290,1
2635,17,2
2635,56,3
2635,99,1
2635,125,3
2635,190,1
2635,302,1
2638,43,1
2638,46,1
2638,95,1
2638,244,1
2638,270,1
2639,49,2
2639,207,1
2639,245,2
2639,246,3
2639,255,1
2640,98,1
2640,104,1
2640,137,1
2640,269,3
2640,292,1
2640,328,1
2643,9,2
2643,46,2
2643,54,1
2643,55,7
2643,56,4
2643,71,1
2643,90,1
2643,97,2
2643,150,1
2643,188,1
2643,189,3
2643,203,1
2643,207,1
2643,211,1
2643,246,1
2643,276,1
2643,292,1
2643,310,1
2643,318,1
2643,319,8
2643,350,1
2644,33,4
2644,56,2
2644,99,1
2644,131,2
2644,267,2
2644,314,1
2644,335,2
2644,336,4
2647,99,1
2648,334,1
2649,169,1
2652,56,5
2652,145,1
2652,150,1
2652,256,1
2652,330,1
2653,53,1
2653,133,1
2654,56,1
2654,112,1
2654,141,1
2654,162,1
2654,166,1
2654,228,1
2654,362,1
2655,9,2
2655,27,5
2655,28,1
2655,29,1
2655,36,1
2655,46,1
2655,54,1
2655,56,2
2655,57,2
2655,63,1
2655,71,1
2655,104,1
2655,152,1
2655,175,1
2655,178,1
2655,184,1
2655,188,1
2655,202,1
2655,229,1
2655,303,1
2655,310,2
2655,330,2
2655,338,1
2655,359,2
2657,90,1
2659,15,2
2659,122,2
2659,199,1
2659,303,1
2660,25,2
2661,54,1
2661,207,1
2661,214,1
2661,238,1
2662,45,1
2662,56,2
2662,84,2
2662,99,3
2662,122,1
2662,141,1
2662,207,1
2662,341,1
2662,346,1
2662,384,2
2664,8,1
2664,51,1
2664,54,1
2664,103,1
2664,362,1
2664,364,1
2665,56,1
2666,40,7
2666,80,1
2666,207,1
2666,255,4
2666,282,6
2666,338,6
2666,346,1
2669,49,1
2669,118,2
2669,125,1
2669,199,1
2669,327,1
2670,56,1
2670,256,2
2672,16,1
2672,122,1
2672,188,1
2672,238,1
2672,314,1
2672,315,1
2675,141,1
2675,255,2
2676,7,1
2679,56,1
2679,95,3
2679,96,3
2679,97,3
2679,174,1
2679,212,1
2679,217,1
2679,218,1
2679,270,1
2679,310,1
2679,330,1
2682,7,1
2682,152,1
2682,238,1
2682,256,1
2684,7,2
2684,9,1
2684,14,1
2684,22,1
2684,36,1
2684,41,1
2684,63,1
2684,82,2
2684,87,1
2684,88,1
2684,94,1
2684,95,1
2684,97,3
2684,122,1
2684,150,1
2684,152,1
2684,201,1
2684,238,1
2684,239,1
2684,247,1
2684,253,2
2684,256,1
2684,269,1
2684,286,2
2684,315,1
2684,326,1
2684,330,1
2684,333,2
2684,352,1
2685,169,1
2685,284,1
2687,14,1
2687,99,1
2687,238,1
2687,281,1
2688,7,1
2689,7,1
2689,17,1
2689,25,7
2689,78,1
2689,84,1
2689,90,2
2689,117,1
2689,118,1
2689,137,1
2689,164,1
2689,184,1
2689,207,1
2689,223,1
2689,238,1
2689,245,1
2689,246,1
2689,269,1
2689,302,4
2689,311,1
2689,330,2
2689,346,1
2689,350,1
2689,366,1
2689,382,1
2692,14,1
2692,51,1
2694,80,1
2695,237,1
2698,43,1
2698,84,1
2698,326,1
2700,7,9
2700,144,1
2700,152,1
2700,201,1
2700,212,2
2700,238,1
2703,241,1
2705,116,1
2705,239,1
2708,80,1
2708,98,2
2708,146,2
2708,168,2
2709,28,2
2709,56,1
2709,88,1
2709,150,1
2709,163,1
2709,197,2
2709,198,1
2709,277,1
2709,327,1
2711,7,1
2713,28,3
2713,43,1
2713,104,1
2713,114,1
2713,118,3
2713,142,1
2713,238,1
2714,118,2
2714,122,2
2714,129,1
2714,152,1
2714,238,1
2714,239,1
2714,333,1
2719,7,1
2719,44,3
2719,110,1
2719,167,1
2719,207,2
2719,307,1
2720,133,1
2723,14,1
2723,55,1
2723,129,1
2723,139,1
2723,174,1
2723,213,1
2723,241,1
2723,276,1
2723,318,1
2723,319,1
2723,335,1
2724,5,1
2724,22,2
2724,72,1
2724,80,1
2724,99,1
2724,119,1
2724,138,2
2724,169,1
2724,207,2
2724,246,1
2724,253,2
2724,269,1
2724,313,2
2724,350,1
2724,356,1
2726,28,1
2726,80,2
2726,255,1
2727,7,6
2727,9,2
2727,25,1
2727,53,1
2727,97,1
2727,118,1
2727,126,1
2727,149,1
2727,207,3
2727,228,1
2727,239,1
2727,246,1
2727,267,1
2727,284,1
2727,302,1
2727,314,1
2727,334,1
2727,373,1
2729,77,1
2729,99,1
2729,330,1
2730,327,1
2730,346,1
2734,17,2
2734,25,1
2734,51,1
2734,104,1
2734,138,1
2734,163,1
2734,199,2
2734,207,3
2734,241,1
2734,256,1
2734,269,1
2734,368,1
2735,223,1
2744,225,1
2745,48,1
2746,138,2
2746,149,1
2746,255,1
2747,46,1
2747,53,1
2747,122,1
2747,142,1
2747,157,1
2747,178,1
2747,223,1
2747,267,1
2747,323,1
2748,69,1
2748,189,1
2751,7,1
2751,49,1
2751,138,1
2751,150,1
2751,163,1
2751,202,1
2751,207,3
2751,244,1
2751,252,1
2751,269,1
2751,308,1
2752,28,4
2752,44,1
2752,80,2
2752,84,2
2752,98,5
2752,137,5
2752,167,4
2752,168,3
2752,245,3
2752,246,2
2752,256,1
2752,311,1
2752,332,1
2753,56,1
2753,98,1
2753,217,1
2753,350,1
2755,5,1
2755,8,1
2755,56,1
2755,84,2
2755,94,1
2757,232,1
2758,7,1
2758,297,1
2760,50,2
2760,56,1
2760,84,3
2760,169,1
2760,202,1
2760,238,1
2760,346,1
2761,17,1
2761,77,1
2761,84,1
2761,123,5
2761,126,1
2761,141,1
2761,207,5
2764,80,1
2765,6,1
2765,88,1
2765,282,5
2765,338,5
2767,185,1
2767,284,1
2768,7,1
2768,114,1
2770,80,3
2770,354,1
2772,133,1
2773,17,1
2773,152,1
2774,169,1
2774,232,1
2774,239,1
2775,71,1
2775,150,2
2776,77,1
2776,90,1
2776,99,1
2776,118,2
2776,119,1
2776,137,2
2776,141,1
2776,167,1
2776,229,1
2776,240,1
2776,253,1
2776,269,5
2776,270,1
2776,282,1
2776,319,1
2776,325,1
2776,338,1
2776,356,1
2777,17,1
2777,107,1
2777,133,1
2777,201,1
2777,207,1
2777,288,1
2778,302,1
2778,313,1
2778,314,1
2780,44,1
2780,143,1
2780,150,4
2780,255,1
2780,302,1
2781,7,1
2781,27,2
2781,46,2
2781,51,1
2781,54,1
2781,56,1
2781,63,1
2781,69,2
2781,89,1
2781,95,1
2781,98,1
2781,110,1
2781,118,6
2781,119,1
2781,122,2
2781,126,3
2781,138,1
2781,171,1
2781,178,1
2781,188,2
2781,196,1
2781,207,2
2781,213,1
2781,232,1
2781,241,1
2781,266,2
2781,291,1
2781,308,1
2781,310,3
2781,315,1
2781,327,1
2781,330,1
2781,359,2
2781,372,1
2782,54,1
2782,69,1
2782,125,2
2782,157,1
2782,178,1
2782,188,1
2782,202,1
2782,241,1
2782,270,1
2782,315,1
2783,42,1
2785,99,1
2785,141,1
2786,9,1
2790,33,1
2790,49,1
2790,56,3
2790,77,10
2790,84,4
2790,112,1
2790,118,1
2790,122,1
2790,125,4
2790,157,2
2790,174,1
2790,201,1
2790,239,2
2790,240,1
2790,267,1
2790,322,1
2790,335,2
2790,346,3
2790,371,1
2790,382,5
2791,106,1
2791,155,1
2791,326,1
2792,32,1
2792,306,1
2794,196,1
2799,33,1
2799,177,1
2799,178,1
2799,267,1
2799,335,1
2799,336,1
2800,21,1
2800,56,1
2800,196,1
2801,269,1
2802,212,1
2802,368,1
2803,98,1
2803,150,2
2803,282,1
2803,338,1
2804,8,1
2804,19,1
2804,46,1
2804,87,1
2804,102,1
2804,107,1
2804,110,3
2804,113,1
2804,118,5
2804,142,1
2804,178,1
2804,207,1
2804,240,1
2804,255,1
2804,269,1
2804,314,1
2804,327,1
2805,2,1
2805,7,2
2805,8,1
2805,32,3
2805,40,1
2805,95,1
2805,98,1
2805,99,2
2805,102,3
2805,103,2
2805,104,1
2805,107,1
2805,122,2
2805,137,10
2805,138,3
2805,142,1
2805,150,16
2805,162,2
2805,168,2
2805,177,1
2805,178,1
2805,180,3
2805,185,1
2805,194,1
2805,206,2
2805,207,1
2805,212,1
2805,238,1
2805,240,1
2805,242,1
2805,246,2
2805,256,2
2805,270,9
2805,282,1
2805,286,1
2805,292,1
2805,296,1
2805,298,2
2805,302,1
2805,306,3
2805,308,2
2805,313,4
2805,314,1
2805,319,1
2805,332,3
2805,338,1
2805,373,4
2806,33,1
2806,39,1
2806,53,1
2806,97,1
2806,166,3
2806,207,1
2806,212,1
2806,310,1
2806,330,1
2806,335,1
2806,336,1
2806,339,1
2806,351,1
2808,46,1
2808,142,1
2812,141,1
2812,228,1
2813,9,2
2813,28,1
2813,98,8
2813,118,10
2813,157,1
2813,199,1
2814,46,4
2814,52,1
2814,97,1
2814,112,1
2814,154,2
2814,162,1
2814,252,2
2814,255,1
2814,281,1
2814,319,1
2815,286,1
2815,313,2
2816,56,1
2816,80,1
2816,125,1
2816,165,3
2816,207,1
2816,228,1
2816,234,1
2816,239,1
2816,318,1
2816,319,1
2816,371,4
2816,384,1
2816,385,1
2817,77,2
2817,84,1
2817,112,1
2817,138,1
2817,169,1
2817,315,3
2818,7,1
2818,9,1
2818,98,1
2818,118,3
2818,137,3
2818,194,1
2818,310,1
2818,352,1
2821,30,1
2826,48,1
2826,98,1
2826,172,1
2826,292,1
2828,8,1
2828,99,1
2828,131,1
2828,165,1
2828,267,1
2828,318,1
2828,335,1
2830,5,1
2830,7,2
2830,9,2
2830,17,2
2830,36,2
2830,46,2
2830,49,1
2830,87,1
2830,119,1
2830,122,2
2830,145,1
2830,156,1
2830,169,1
2830,195,1
2830,207,2
2830,255,1
2830,327,1
2830,330,2
2830,346,1
2830,353,1
2835,28,1
2835,31,1
2835,53,3
2835,207,1
2835,225,1
2835,269,1
2835,328,2
2838,6,1
2838,44,2
2838,84,2
2838,118,1
2838,122,1
2838,138,1
2838,142,2
2838,150,1
2838,152,1
2838,184,1
2838,239,2
2838,255,1
2838,256,1
2838,267,3
2838,269,2
2838,284,3
2838,302,1
2838,308,1
2838,314,2
2838,335,1
2839,7,1
2839,31,1
2839,32,2
2839,54,1
2839,90,3
2839,150,1
2839,177,1
2839,178,1
2839,188,2
2839,189,1
2839,244,1
2839,270,1
2839,302,1
2839,306,2
2839,310,1
2841,139,1
2842,259,2
2843,30,2
2843,53,1
2843,80,21
2843,207,1
2843,258,2
2843,302,1
2844,6,2
2848,72,1
2848,167,1
2852,7,1
2852,9,5
2852,139,1
2852,141,2
2852,152,3
2852,162,1
2852,169,1
2852,171,1
2852,196,1
2852,232,1
2852,245,1
2852,246,1
2852,256,1
2852,302,5
2852,318,1
2852,325,1
2852,328,2
2852,330,1
2852,352,1
2853,102,1
2853,168,1
2854,180,3
2854,181,1
2855,122,1
2855,269,1
2859,15,1
2859,89,1
2859,95,2
2859,112,1
2859,118,1
2859,151,1
2859,246,1
2860,17,1
2860,104,1
2860,152,1
2860,269,1
2860,284,1
2860,302,1
2860,352,1
2861,14,2
2864,14,1
2864,40,1
2864,49,1
2864,70,4
2864,84,2
2864,90,1
2864,99,1
2864,118,1
2864,167,1
2864,239,4
2864,240,1
2864,267,1
2864,268,1
2864,303,1
2864,314,2
2864,327,1
2864,338,1
2868,138,1
2869,376,1
2871,180,3
2872,145,1
2872,307,1
2872,368,1
2873,94,1
2873,114,1
2873,118,1
2873,207,3
2873,212,1
2873,239,1
2873,256,6
2873,284,1
2880,8,1
2880,122,1
2882,90,1
2882,112,1
2882,122,2
2882,323,1
2885,87,1
2886,7,1
2886,9,5
2886,10,1
2886,56,1
2886,97,1
2886,110,1
2886,157,1
2886,314,1
2886,315,1
2887,98,1
2887,137,1
2887,140,1
2887,258,1
2887,269,1
2887,283,1
2888,56,1
2888,104,2
2888,133,1
2888,241,1
2888,306,1
2888,330,1
2889,80,1
2891,118,1
2892,7,2
2892,214,1
2894,18,3
2894,88,1
2894,122,6
2894,133,1
2894,174,1
2894,207,1
2894,288,1
2894,298,1
2894,310,1
2894,311,1
2894,318,1
2894,330,4
2894,346,1
2895,269,1
2896,51,1
2896,252,1
2901,98,3
2901,315,1
2902,80,1
2906,43,1
2906,51,1
2906,64,1
2906,80,1
2906,118,2
2906,140,1
2906,267,1
2906,335,1
2911,7,1
2911,9,1
2911,17,1
2911,133,1
2913,18,1
2917,40,2
2917,258,2
2917,282,2
2917,338,2
2918,8,1
2918,9,1
2918,28,1
2918,30,1
2918,33,1
2918,53,1
2918,54,1
2918,57,1
2918,87,1
2918,102,1
2918,103,1
2918,107,1
2918,119,1
2918,122,3
2918,138,1
2918,145,1
2918,165,2
2918,167,1
2918,169,1
2918,199,1
2918,207,1
2918,217,1
2918,226,1
2918,227,1
2918,239,1
2918,244,1
2918,246,1
2918,267,1
2918,268,1
2918,269,2
2918,271,1
2918,287,1
2918,303,1
2918,307,1
2918,310,2
2918,314,2
2918,315,1
2918,323,3
2918,325,1
2918,326,2
2918,328,1
2918,330,3
2918,335,1
2918,336,1
2918,346,5
2918,350,1
2918,352,1
2918,372,1
2919,53,1
2919,56,1
2919,70,1
2919,199,1
2919,267,1
2919,330,1
2921,17,1
2921,45,1
2921,64,1
2921,87,2
2921,157,1
2921,207,1
2923,141,1
2924,122,2
2924,141,1
2924,255,1
2926,100,1
2926,314,1
2926,318,1
2928,81,1
2928,122,3
2928,153,2
2928,269,1
2929,90,1
2929,269,3
2932,5,1
2932,7,1
2932,8,1
2932,97,1
2932,152,1
2932,202,2
2932,256,1
2932,267,3
2932,318,2
2932,354,1
2932,359,1
2933,78,1
2933,206,2
2936,5,1
2936,71,1
2936,77,1
2936,112,1
2936,150,1
2936,152,3
2936,238,1
2937,109,1
2937,118,1
2937,150,1
2937,157,1
2937,165,1
2937,332,1
2938,9,1
2938,56,1
2938,118,2
2938,152,1
2938,162,1
2938,184,1
2938,201,1
2938,239,1
2938,257,1
2938,284,1
2938,335,1
2938,336,1
2938,354,1
2945,7,1
2945,8,1
2945,28,2
2945,40,1
2945,80,1
2945,87,1
2945,90,1
2945,97,1
2945,98,1
2945,122,2
2945,126,1
2945,138,1
2945,153,1
2945,171,1
2945,197,2
2945,201,1
2945,207,1
2945,255,3
2945,282,1
2945,302,1
2945,314,2
2945,338,1
2948,56,5
2948,125,1
2948,238,1
2948,330,1
2948,336,1
2948,382,1
2949,98,1
2949,207,2
2953,7,1
2953,118,1
2953,156,2
2953,177,1
2953,178,1
2953,199,1
2954,169,12
2956,46,1
2956,93,1
2956,114,2
2956,118,1
2956,229,2
2956,238,2
2956,310,1
2956,314,1
2956,351,3
2956,359,1
2959,1,1
2959,25,1
2959,28,1
2959,43,1
2959,51,1
2959,55,1
2959,63,1
2959,139,1
2959,156,1
2959,165,1
2959,185,1
2959,202,1
2959,207,4
2959,231,1
2959,238,1
2959,256,1
2959,269,1
2959,319,1
2959,326,1
2959,346,1
2960,5,1
2960,9,1
2960,25,1
2960,27,1
2960,107,1
2960,110,2
2960,138,1
2960,165,2
2960,167,1
2960,171,2
2960,174,1
2960,196,1
2960,207,1
2960,255,1
2960,292,1
2960,313,1
2963,55,1
2963,169,1
2963,244,1
2963,255,1
2963,303,2
2964,56,3
2964,97,1
2964,244,1
2964,330,1
2965,7,5
2965,8,1
2965,17,1
2965,20,2
2965,25,2
2965,28,1
2965,32,1
2965,54,1
2965,63,1
2965,65,1
2965,98,1
2965,104,4
2965,107,1
2965,110,2
2965,119,1
2965,134,1
2965,138,3
2965,150,1
2965,154,1
2965,156,1
2965,168,2
2965,196,1
2965,199,1
2965,207,3
2965,246,2
2965,255,2
2965,256,1
2965,269,3
2965,288,2
2965,302,1
2965,306,1
2965,339,1
2965,372,2
2967,166,7
2967,238,3
2967,307,1
2969,33,1
2969,43,1
2969,56,2
2969,62,1
2969,63,1
2969,86,4
2969,87,1
2969,99,3
2969,104,1
2969,110,2
2969,118,3
2969,122,2
2969,125,2
2969,133,1
2969,145,8
2969,156,2
2969,214,1
2969,226,1
2969,239,5
2969,240,3
2969,243,1
2969,246,3
2969,247,1
2969,267,1
2969,269,3
2969,275,1
2969,330,1
2969,336,1
2969,346,1
2970,62,2
2970,122,3
2970,315,1
2970,333,1
2970,346,2
2971,82,1
2971,102,3
2971,122,3
2971,155,2
2971,207,1
2971,269,6
2972,118,1
2972,246,1
2973,9,1
2973,87,1
2973,98,5
2973,99,1
2973,104,1
2973,110,1
2973,118,6
2973,122,2
2973,126,2
2973,137,1
2973,138,1
2973,152,1
2973,196,2
2973,239,4
2973,284,1
2973,302,1
2973,356,1
2974,28,2
2974,40,1
2974,54,1
2974,63,1
2974,80,1
2974,98,2
2974,137,1
2974,174,1
2974,198,1
2974,244,1
2974,270,1
2974,282,1
2974,314,1
2974,332,1
2974,338,1
2979,17,1
2979,25,1
2979,43,1
2979,45,1
2979,53,1
2979,80,1
2979,84,1
2979,88,1
2979,110,1
2979,122,1
2979,155,1
2979,168,1
2979,177,1
2979,178,1
2979,226,1
2979,239,1
2979,289,1
2979,307,2
2979,310,1
2979,318,1
2979,346,1
2980,9,1
2980,269,1
2981,5,1
2981,30,2
2981,41,1
2981,43,1
2981,54,1
2981,84,1
2981,87,3
2981,122,4
2981,131,1
2981,196,1
2981,207,1
2981,214,2
2981,226,1
2981,234,1
2981,245,1
2981,246,1
2981,255,1
2981,267,1
2981,269,1
2981,310,1
2981,311,2
2981,314,2
2981,330,3
2981,335,2
2981,346,1
2981,373,1
2983,43,1
2983,189,1
2987,5,1
2987,90,1
2987,207,1
2987,246,1
2987,255,3
2991,167,1
2991,181,2
2991,314,3
2992,362,1
2992,363,1
2992,364,1
2995,84,2
2996,256,1
2999,102,2
2999,326,3
3000,205,1
3001,32,1
3001,126,1
3001,306,1
3001,308,1
3002,43,1
3003,152,1
3003,184,1
3006,80,1
3006,97,1
3006,332,1
3008,319,1
3009,56,2
3009,84,1
3009,104,3
3009,145,1
3009,323,1
3009,346,1
3009,382,1
3010,101,1
3010,217,1
3011,28,7
3011,98,6
3011,104,13
3011,118,1
3011,121,1
3011,122,7
3011,123,2
3011,137,6
3011,141,1
3011,150,1
3011,157,1
3011,169,3
3011,180,1
3011,183,1
3011,207,10
3011,239,1
3011,245,1
3011,255,2
3011,256,7
3011,269,15
3011,281,3
3011,294,5
3011,298,1
3011,302,6
3011,307,1
3011,313,4
3011,323,2
3011,325,1
3011,330,3
3011,332,3
3011,339,2
3011,346,1
3011,356,1
3011,372,1
3011,373,5
3013,12,1
3013,156,1
3013,195,1
3013,265,1
3013,267,1
3013,269,1
3013,310,1
3013,335,1
3014,17,1
3014,32,3
3014,99,1
3014,239,1
3014,298,1
3014,299,1
3014,306,2
3014,314,3
3014,318,2
3014,346,2
3015,104,1
3015,196,1
3016,43,1
3016,88,1
3016,104,1
3016,107,1
3016,110,1
3016,118,1
3016,138,1
3016,171,3
3016,239,1
3016,251,2
3016,284,1
3017,169,1
3017,319,1
3020,90,4
3020,178,1
3020,197,1
3020,239,1
3020,270,1
3021,9,1
3022,28,1
3022,116,1
3022,122,1
3022,139,1
3022,152,1
3022,202,1
3022,206,1
3022,207,2
3022,213,1
3022,237,1
3022,269,2
3022,289,1
3022,313,1
3023,102,1
3023,125,4
3023,138,1
3023,152,2
3023,172,1
3023,184,2
3023,246,1
3023,282,2
3023,326,1
3023,338,2
3024,56,2
3025,122,1
3025,125,1
3025,174,1
3025,207,1
3025,230,1
3025,337,1
3026,53,2
3026,56,1
3026,94,1
3026,156,1
3026,197,1
3029,105,1
3029,122,1
3029,138,1
3029,171,1
3032,66,1
3032,203,1
3032,241,1
3037,257,1
3039,7,2
3039,169,1
3039,239,1
3041,17,2
3041,28,2
3041,80,3
3041,87,3
3041,90,3
3041,97,1
3041,98,5
3041,109,1
3041,137,2
3041,143,1
3041,212,1
3041,268,1
3041,282,1
3041,314,3
3041,318,1
3041,368,1
3041,382,1
3043,33,3
3043,69,3
3043,71,3
3043,78,3
3043,95,3
3043,125,2
3043,132,3
3043,150,1
3043,163,1
3043,187,1
3043,188,2
3043,197,6
3043,241,3
3043,270,1
3043,310,2
3043,336,3
3043,351,3
3043,359,2
3044,7,1
3044,8,2
3044,89,1
3044,122,1
3044,157,1
3044,237,3
3044,250,1
3046,189,1
3047,77,5
3047,80,2
3047,98,1
3047,100,1
3047,133,1
3047,207,2
3047,256,1
3047,318,1
3047,352,1
3048,7,1
3048,30,1
3048,77,1
3048,96,1
3048,139,1
3048,150,2
3048,152,1
3048,162,1
3048,184,1
3048,207,1
3048,231,1
3048,255,1
3048,269,4
3048,284,1
3048,329,1
3049,107,1
3050,80,2
3050,90,4
3050,98,1
3050,169,1
3050,284,1
3053,118,1
3053,239,1
3056,17,1
3056,27,1
3056,96,1
3056,99,1
3056,142,1
3056,238,1
3056,241,1
3056,302,1
3056,323,1
3056,358,1
3056,368,3
3058,56,1
3058,152,1
3058,207,1
3058,314,1
3058,327,1
3062,9,3
3062,207,2
3062,346,1
3063,28,1
3063,84,2
3063,99,1
3063,118,1
3063,182,1
3063,207,1
3063,269,2
3063,373,1
3073,198,1
3073,226,2
3074,74,3
3074,88,2
3074,94,1
3074,110,2
3074,127,1
3074,138,4
3074,282,1
3074,284,1
3074,338,1
3075,7,1
3075,17,1
3075,44,1
3075,87,1
3075,202,1
3075,238,2
3075,241,1
3075,310,1
3075,314,3
3077,238,2
3078,74,1
3078,122,3
3078,126,1
3078,162,1
3078,196,1
3078,256,1
3078,298,1
3078,318,1
3079,125,1
3079,132,1
3080,14,1
3080,109,1
3080,207,1
3080,246,1
3080,255,2
3080,256,1
3080,314,1
3080,330,1
3080,331,1
3082,333,1
3085,118,1
3088,16,1
3088,18,1
3088,137,1
3088,167,1
3088,169,3
3088,180,1
3088,248,2
3088,255,1
3090,238,1
3093,90,1
3093,122,1
3093,123,1
3093,164,1
3093,169,1
3095,30,1
3095,122,1
3095,202,1
3095,237,1
3095,284,1
3095,328,1
3097,7,2
3097,56,1
3097,98,2
3097,109,1
3097,111,1
3097,118,1
3097,314,1
3100,84,1
3100,122,2
3100,346,2
3102,9,1
3102,118,1
3102,217,2
3102,310,1
3102,330,1
3104,7,1
3104,43,1
3104,44,1
3104,90,1
3104,99,1
3104,122,1
3104,197,1
3104,210,1
3104,211,1
3104,239,1
3104,246,2
3104,303,1
3104,323,1
3104,330,2
3104,332,2
3105,237,2
3106,88,1
3106,97,1
3106,107,1
3106,110,1
3106,138,2
3106,169,1
3106,171,1
3106,185,1
3106,206,1
3106,269,2
3106,284,1
3106,311,1
3106,314,2
3108,20,1
3108,71,1
3108,171,1
3108,229,2
3108,255,2
3108,269,1
3120,7,1
3120,25,1
3120,44,1
3120,87,3
3120,99,1
3120,302,1
3123,54,1
3123,125,1
3123,163,1
3123,188,1
3123,197,1
3123,241,1
3123,244,1
3123,270,1
3126,7,1
3126,46,1
3126,196,1
3126,207,3
3126,256,3
3126,269,2
3126,284,1
3126,318,1
3126,339,1
3126,359,1
3128,81,1
3128,145,1
3130,81,1
3130,99,1
3130,228,1
3130,334,1
3134,7,1
3134,8,1
3134,9,1
3134,31,1
3134,41,2
3134,53,1
3134,54,1
3134,69,1
3134,71,1
3134,87,2
3134,88,1
3134,90,3
3134,98,2
3134,104,1
3134,137,1
3134,138,2
3134,139,1
3134,150,1
3134,171,1
3134,177,1
3134,178,1
3134,187,1
3134,188,1
3134,197,3
3134,201,1
3134,226,1
3134,239,1
3134,270,1
3134,275,1
3134,307,1
3134,308,1
3134,310,3
3134,314,1
3134,326,1
3134,356,1
3134,358,1
3134,368,1
3135,17,1
3135,56,1
3135,98,1
3135,118,1
3135,126,1
3135,180,2
3135,194,4
3135,196,1
3135,248,1
3135,250,2
3135,282,1
3135,330,1
3135,338,1
3136,102,2
3136,113,1
3136,328,1
3139,122,2
3139,238,1
3142,6,2
3142,7,1
3142,104,1
3142,207,1
3143,135,1
3143,169,3
3143,236,1
3145,7,1
3145,80,1
3145,98,6
3145,137,9
3145,144,2
3145,152,3
3145,163,1
3145,184,3
3145,186,2
3145,226,1
3145,269,1
3145,302,3
3145,319,5
3145,330,1
3145,332,1
3145,346,1
3147,13,1
3147,44,1
3147,74,1
3147,87,1
3147,196,1
3147,238,4
3147,302,1
3147,332,1
3149,17,3
3150,32,1
3150,82,2
3150,171,1
3150,225,1
3150,306,1
3155,5,1
3155,7,1
3155,9,17
3155,17,1
3155,19,1
3155,25,8
3155,27,1
3155,49,1
3155,57,1
3155,77,1
3155,78,1
3155,84,4
3155,90,1
3155,93,7
3155,97,5
3155,99,1
3155,100,1
3155,102,1
3155,104,5
3155,105,4
3155,125,1
3155,127,1
3155,138,1
3155,145,1
3155,150,2
3155,152,2
3155,166,3
3155,167,1
3155,168,3
3155,173,2
3155,201,2
3155,206,2
3155,217,1
3155,220,6
3155,239,2
3155,245,2
3155,246,2
3155,250,1
3155,255,1
3155,269,2
3155,284,1
3155,296,2
3155,313,1
3155,315,2
3155,318,2
3155,327,1
3155,328,1
3155,330,10
3155,332,5
3155,339,1
3155,346,3
3155,350,1
3155,356,1
3155,365,1
3157,238,1
3159,99,1
3159,138,1
3159,169,1
3159,206,1
3159,251,1
3159,284,1
3162,81,2
3162,118,1
3162,122,2
3162,239,1
3162,255,1
3162,284,1
3162,314,1
3164,77,1
3164,112,1
3164,368,1
3166,88,1
3166,109,1
3166,138,1
3166,165,1
3166,284,1
3166,313,2
3166,356,1
3169,157,1
3169,256,1
3173,56,1
3173,100,1
3173,125,1
3176,5,1
3176,6,1
3176,7,1
3176,87,1
3176,137,1
3176,169,1
3177,7,1
3177,152,1
3177,239,1
3177,246,1
3177,256,1
3177,269,1
3177,284,2
3179,15,1
3179,88,1
3179,112,1
3179,138,1
3179,189,1
3179,307,1
3181,6,1
3181,46,1
3181,56,1
3181,84,1
3181,99,1
3181,122,1
3181,142,2
3181,144,1
3181,152,1
3181,154,1
3181,206,1
3181,207,1
3181,310,1
3181,312,1
3182,145,1
3182,169,1
3182,189,1
3182,206,3
3182,240,1
3182,256,1
3182,269,1
3182,310,1
3182,330,2
3184,17,1
3184,95,1
3184,133,1
3184,198,1
3185,162,1
3186,65,1
3186,70,1
3186,118,1
3186,178,1
3189,5,1
3191,9,1
3191,240,1
3191,292,1
3191,368,3
3194,71,1
3194,150,1
3195,7,1
3195,8,1
3195,99,1
3195,122,1
3195,140,1
3195,165,1
3195,195,1
3195,207,1
3195,214,1
3195,223,1
3195,247,1
3195,255,1
3195,256,1
3195,282,1
3195,284,1
3195,330,1
3195,332,1
3195,356,1
3199,90,4
3199,229,1
3200,32,1
3200,306,1
3202,221,1
3202,268,1
3204,110,1
3204,196,1
3204,237,1
3204,269,1
3205,130,1
3205,202,1
3205,346,1
3206,5,1
3206,47,1
3206,80,2
